ticker,report_date,filing_date,accept_et,timing,source
ISRG,2023-07-20,2023-07-20,2023-07-20 16:00 ET,amc,8k
ISRG,2023-10-19,2023-10-19,2023-10-19 16:04 ET,amc,8k
ISRG,2024-01-23,2024-01-23,2024-01-23 16:02 ET,amc,8k
ISRG,2024-04-18,2024-04-18,2024-04-18 16:04 ET,amc,8k
ISRG,2024-07-18,2024-07-18,2024-07-18 16:03 ET,amc,8k
ISRG,2024-10-17,2024-10-17,2024-10-17 16:02 ET,amc,8k
ISRG,2025-01-23,2025-01-23,2025-01-23 16:03 ET,amc,8k
ISRG,2025-04-22,2025-04-22,2025-04-22 16:03 ET,amc,8k
ISRG,2025-07-22,2025-07-22,2025-07-22 16:03 ET,amc,8k
ISRG,2025-10-21,2025-10-21,2025-10-21 16:03 ET,amc,8k
ISRG,2026-01-22,2026-01-22,2026-01-22 16:05 ET,amc,8k
ISRG,2026-04-21,2026-04-21,2026-04-21 16:09 ET,amc,8k
ISRG,2026-07-16,2026-07-16,2026-07-16 16:05 ET,amc,8k
KDP,2018-08-08,2018-08-08,2018-08-08 04:34 ET,bmo,8k
KDP,2018-11-07,2018-11-07,2018-11-07 11:36 ET,intraday,8k
KDP,2019-02-28,2019-02-28,2019-02-28 03:20 ET,bmo,8k
KDP,2019-05-09,2019-05-09,2019-05-09 04:03 ET,bmo,8k
KDP,2019-08-08,2019-08-08,2019-08-08 03:33 ET,bmo,8k
KDP,2019-11-07,2019-11-07,2019-11-07 02:38 ET,bmo,8k
KDP,2020-02-27,2020-02-27,2020-02-27 02:03 ET,bmo,8k
KDP,2020-04-27,2020-04-27,2020-04-27 12:16 ET,intraday,8k
KDP,2020-07-30,2020-07-30,2020-07-30 03:12 ET,bmo,8k
KDP,2020-10-29,2020-10-29,2020-10-29 02:48 ET,bmo,8k
KDP,2021-02-25,2021-02-25,2021-02-25 01:32 ET,bmo,8k
KDP,2021-04-29,2021-04-29,2021-04-29 02:34 ET,bmo,8k
KDP,2021-07-29,2021-07-29,2021-07-29 03:01 ET,bmo,8k
KDP,2021-10-28,2021-10-28,2021-10-28 03:02 ET,bmo,8k
KDP,2022-02-24,2022-02-24,2022-02-24 01:31 ET,bmo,8k
KDP,2022-04-28,2022-04-28,2022-04-28 03:00 ET,bmo,8k
KDP,2022-07-28,2022-07-28,2022-07-28 02:32 ET,bmo,8k
KDP,2022-10-27,2022-10-27,2022-10-27 02:32 ET,bmo,8k
KDP,2023-02-23,2023-02-23,2023-02-23 01:33 ET,bmo,8k
KDP,2023-04-27,2023-04-27,2023-04-27 03:00 ET,bmo,8k
KDP,2023-07-27,2023-07-27,2023-07-27 03:02 ET,bmo,8k
KDP,2023-10-26,2023-10-26,2023-10-26 03:01 ET,bmo,8k
KDP,2024-02-22,2024-02-22,2024-02-22 02:03 ET,bmo,8k
KDP,2024-04-25,2024-04-25,2024-04-25 03:01 ET,bmo,8k
KDP,2024-07-25,2024-07-25,2024-07-25 03:04 ET,bmo,8k
KDP,2024-10-24,2024-10-24,2024-10-24 03:03 ET,bmo,8k
KDP,2025-02-25,2025-02-25,2025-02-25 02:02 ET,bmo,8k
KDP,2025-04-24,2025-04-24,2025-04-24 02:31 ET,bmo,8k
KDP,2025-07-24,2025-07-24,2025-07-24 03:01 ET,bmo,8k
KDP,2025-10-27,2025-10-27,2025-10-27 02:20 ET,bmo,8k
KDP,2026-02-24,2026-02-24,2026-02-24 02:01 ET,bmo,8k
KDP,2026-04-23,2026-04-23,2026-04-23 03:01 ET,bmo,8k
KHC,2018-02-16,2018-02-16,2018-02-16 07:07 ET,bmo,8k
KHC,2018-05-02,2018-05-02,2018-05-02 16:08 ET,amc,8k
KHC,2018-08-03,2018-08-03,2018-08-03 07:37 ET,bmo,8k
KHC,2018-11-01,2018-11-01,2018-11-01 16:13 ET,amc,8k
KHC,2019-06-07,2019-06-07,2019-06-07 17:10 ET,amc,8k
KHC,2019-08-08,2019-08-08,2019-08-08 07:54 ET,bmo,8k
KHC,2019-10-31,2019-10-31,2019-10-31 07:37 ET,bmo,8k
KHC,2020-02-13,2020-02-13,2020-02-13 07:03 ET,bmo,8k
KHC,2020-04-30,2020-04-30,2020-04-30 07:07 ET,bmo,8k
KHC,2020-07-30,2020-07-30,2020-07-30 07:09 ET,bmo,8k
KHC,2020-10-29,2020-10-29,2020-10-29 07:11 ET,bmo,8k
KHC,2021-02-11,2021-02-11,2021-02-11 07:08 ET,bmo,8k
KHC,2021-04-29,2021-04-29,2021-04-29 07:07 ET,bmo,8k
KHC,2021-08-04,2021-08-04,2021-08-04 07:01 ET,bmo,8k
KHC,2021-10-27,2021-10-27,2021-10-27 07:01 ET,bmo,8k
KHC,2022-02-16,2022-02-16,2022-02-16 07:02 ET,bmo,8k
KHC,2022-04-27,2022-04-27,2022-04-27 07:01 ET,bmo,8k
KHC,2022-07-27,2022-07-27,2022-07-27 07:09 ET,bmo,8k
KHC,2022-10-26,2022-10-26,2022-10-26 07:01 ET,bmo,8k
KHC,2023-02-15,2023-02-15,2023-02-15 07:01 ET,bmo,8k
KHC,2023-05-03,2023-05-03,2023-05-03 07:01 ET,bmo,8k
KHC,2023-08-02,2023-08-02,2023-08-02 07:05 ET,bmo,8k
KHC,2023-11-01,2023-11-01,2023-11-01 07:02 ET,bmo,8k
KHC,2024-02-14,2024-02-14,2024-02-14 07:01 ET,bmo,8k
KHC,2024-05-01,2024-05-01,2024-05-01 07:05 ET,bmo,8k
KHC,2024-07-31,2024-07-31,2024-07-31 07:03 ET,bmo,8k
KHC,2024-10-30,2024-10-30,2024-10-30 07:06 ET,bmo,8k
KHC,2025-02-12,2025-02-12,2025-02-12 07:01 ET,bmo,8k
KHC,2025-04-29,2025-04-29,2025-04-29 07:02 ET,bmo,8k
KHC,2025-07-30,2025-07-30,2025-07-30 07:02 ET,bmo,8k
KHC,2025-10-29,2025-10-29,2025-10-29 07:01 ET,bmo,8k
KHC,2026-02-11,2026-02-11,2026-02-11 07:06 ET,bmo,8k
KHC,2026-05-06,2026-05-06,2026-05-06 07:01 ET,bmo,8k
KLAC,2018-01-25,2018-01-25,2018-01-25 16:33 ET,amc,8k
KLAC,2018-04-26,2018-04-26,2018-04-26 16:32 ET,amc,8k
KLAC,2018-07-30,2018-07-30,2018-07-30 16:30 ET,amc,8k
KLAC,2018-10-29,2018-10-29,2018-10-29 16:34 ET,amc,8k
KLAC,2019-01-29,2019-01-29,2019-01-29 16:27 ET,amc,8k
KLAC,2019-05-06,2019-05-06,2019-05-06 16:24 ET,amc,8k
KLAC,2019-08-05,2019-08-05,2019-08-05 16:22 ET,amc,8k
KLAC,2019-10-30,2019-10-30,2019-10-30 16:16 ET,amc,8k
KLAC,2020-02-04,2020-02-04,2020-02-04 16:11 ET,amc,8k
KLAC,2020-05-05,2020-05-05,2020-05-05 16:22 ET,amc,8k
KLAC,2020-08-03,2020-08-03,2020-08-03 16:16 ET,amc,8k
KLAC,2020-10-28,2020-10-28,2020-10-28 16:39 ET,amc,8k
KLAC,2021-02-03,2021-02-03,2021-02-03 16:42 ET,amc,8k
KLAC,2021-04-29,2021-04-29,2021-04-29 16:40 ET,amc,8k
KLAC,2021-07-29,2021-07-29,2021-07-29 16:38 ET,amc,8k
KLAC,2021-10-27,2021-10-27,2021-10-27 16:39 ET,amc,8k
KLAC,2022-01-27,2022-01-27,2022-01-27 16:25 ET,amc,8k
KLAC,2022-04-28,2022-04-28,2022-04-28 16:26 ET,amc,8k
KLAC,2022-07-28,2022-07-28,2022-07-28 16:12 ET,amc,8k
KLAC,2022-10-26,2022-10-26,2022-10-26 16:47 ET,amc,8k
KLAC,2023-01-26,2023-01-26,2023-01-26 16:24 ET,amc,8k
KLAC,2023-04-26,2023-04-26,2023-04-26 16:41 ET,amc,8k
KLAC,2023-07-27,2023-07-27,2023-07-27 16:08 ET,amc,8k
KLAC,2023-10-25,2023-10-25,2023-10-25 16:06 ET,amc,8k
KLAC,2024-01-25,2024-01-25,2024-01-25 16:07 ET,amc,8k
KLAC,2024-04-25,2024-04-25,2024-04-25 16:14 ET,amc,8k
KLAC,2024-07-24,2024-07-24,2024-07-24 16:13 ET,amc,8k
KLAC,2024-10-30,2024-10-30,2024-10-30 16:07 ET,amc,8k
KLAC,2025-01-30,2025-01-30,2025-01-30 16:06 ET,amc,8k
KLAC,2025-04-30,2025-04-30,2025-04-30 16:08 ET,amc,8k
KLAC,2025-07-31,2025-07-31,2025-07-31 16:08 ET,amc,8k
KLAC,2025-10-29,2025-10-29,2025-10-29 16:11 ET,amc,8k
KLAC,2026-01-29,2026-01-29,2026-01-29 16:06 ET,amc,8k
KLAC,2026-04-29,2026-04-29,2026-04-29 16:06 ET,amc,8k
LIN,2019-05-10,2019-05-10,2019-05-10 15:55 ET,intraday,8k
LIN,2019-08-05,2019-08-05,2019-08-05 15:28 ET,intraday,8k
LIN,2019-11-12,2019-11-12,2019-11-12 16:01 ET,amc,8k
LIN,2020-02-13,2020-02-13,2020-02-13 06:09 ET,bmo,8k
LIN,2020-05-07,2020-05-07,2020-05-07 06:28 ET,bmo,8k
LIN,2020-07-30,2020-07-30,2020-07-30 09:03 ET,bmo,8k
LIN,2020-11-05,2020-11-05,2020-11-05 07:22 ET,bmo,8k
LIN,2021-02-05,2021-02-05,2021-02-05 06:41 ET,bmo,8k
LIN,2021-05-06,2021-05-06,2021-05-06 06:59 ET,bmo,8k
LIN,2021-07-30,2021-07-30,2021-07-30 07:30 ET,bmo,8k
LIN,2021-10-28,2021-10-28,2021-10-28 06:48 ET,bmo,8k
LIN,2022-02-10,2022-02-10,2022-02-10 08:07 ET,bmo,8k
LIN,2022-04-28,2022-04-28,2022-04-28 07:18 ET,bmo,8k
LIN,2022-07-28,2022-07-28,2022-07-28 06:34 ET,bmo,8k
LIN,2022-10-27,2022-10-27,2022-10-27 06:57 ET,bmo,8k
LIN,2023-02-07,2023-02-07,2023-02-07 08:27 ET,bmo,8k
LIN,2023-04-27,2023-04-27,2023-04-27 06:44 ET,bmo,8k
LIN,2023-07-27,2023-07-27,2023-07-27 06:18 ET,bmo,8k
LIN,2023-10-26,2023-10-26,2023-10-26 06:31 ET,bmo,8k
LIN,2024-02-06,2024-02-06,2024-02-06 06:11 ET,bmo,8k
LIN,2024-05-02,2024-05-02,2024-05-02 06:37 ET,bmo,8k
LIN,2024-08-02,2024-08-02,2024-08-02 06:07 ET,bmo,8k
LIN,2024-10-31,2024-10-31,2024-10-31 06:06 ET,bmo,8k
LIN,2025-02-06,2025-02-06,2025-02-06 06:44 ET,bmo,8k
LIN,2025-05-01,2025-05-01,2025-05-01 07:11 ET,bmo,8k
LIN,2025-08-01,2025-08-01,2025-08-01 06:04 ET,bmo,8k
LIN,2025-10-31,2025-10-31,2025-10-31 06:45 ET,bmo,8k
LIN,2026-02-05,2026-02-05,2026-02-05 07:47 ET,bmo,8k
LIN,2026-05-01,2026-05-01,2026-05-01 06:47 ET,bmo,8k
LIN,2026-07-31,2026-07-31,2026-07-31 07:24 ET,bmo,8k
LITE,2018-02-06,2018-02-06,2018-02-06 08:12 ET,bmo,8k
LITE,2018-05-02,2018-05-02,2018-05-02 08:17 ET,bmo,8k
LITE,2018-08-08,2018-08-08,2018-08-08 08:21 ET,bmo,8k
LITE,2018-11-01,2018-11-01,2018-11-01 08:18 ET,bmo,8k
LITE,2019-02-05,2019-02-05,2019-02-05 07:57 ET,bmo,8k
LITE,2019-05-07,2019-05-07,2019-05-07 08:32 ET,bmo,8k
LITE,2019-08-08,2019-08-08,2019-08-08 08:17 ET,bmo,8k
LITE,2019-10-31,2019-10-31,2019-10-31 08:11 ET,bmo,8k
LITE,2020-02-04,2020-02-04,2020-02-04 08:45 ET,bmo,8k
LITE,2020-05-05,2020-05-05,2020-05-05 07:58 ET,bmo,8k
LITE,2020-08-11,2020-08-11,2020-08-11 07:58 ET,bmo,8k
LITE,2020-11-02,2020-11-02,2020-11-02 07:47 ET,bmo,8k
LITE,2021-02-02,2021-02-02,2021-02-02 07:42 ET,bmo,8k
LITE,2021-05-12,2021-05-12,2021-05-12 08:00 ET,bmo,8k
LITE,2021-08-18,2021-08-18,2021-08-18 07:45 ET,bmo,8k
LITE,2021-11-04,2021-11-04,2021-11-04 08:01 ET,bmo,8k
LITE,2022-02-03,2022-02-03,2022-02-03 08:00 ET,bmo,8k
LITE,2022-05-04,2022-05-04,2022-05-04 07:47 ET,bmo,8k
LITE,2022-08-16,2022-08-16,2022-08-16 07:47 ET,bmo,8k
LITE,2022-11-08,2022-11-08,2022-11-08 07:35 ET,bmo,8k
LITE,2023-02-09,2023-02-09,2023-02-09 07:46 ET,bmo,8k
LITE,2023-05-09,2023-05-09,2023-05-09 07:52 ET,bmo,8k
LITE,2023-08-17,2023-08-17,2023-08-17 07:44 ET,bmo,8k
LITE,2023-11-08,2023-11-08,2023-11-08 08:01 ET,bmo,8k
LITE,2024-02-08,2024-02-08,2024-02-08 08:03 ET,bmo,8k
LITE,2024-05-06,2024-05-06,2024-05-06 16:18 ET,amc,8k
LITE,2024-08-14,2024-08-14,2024-08-14 16:07 ET,amc,8k
LITE,2024-11-07,2024-11-07,2024-11-07 16:20 ET,amc,8k
LITE,2025-02-06,2025-02-06,2025-02-06 16:22 ET,amc,8k
LITE,2025-05-06,2025-05-06,2025-05-06 16:26 ET,amc,8k
LITE,2025-08-12,2025-08-12,2025-08-12 16:17 ET,amc,8k
LITE,2025-11-04,2025-11-04,2025-11-04 16:16 ET,amc,8k
LITE,2026-02-03,2026-02-03,2026-02-03 16:12 ET,amc,8k
LITE,2026-05-05,2026-05-05,2026-05-05 16:11 ET,amc,8k
LRCX,2018-01-24,2018-01-24,2018-01-24 11:07 ET,intraday,8k
LRCX,2018-04-17,2018-04-17,2018-04-17 12:05 ET,intraday,8k
LRCX,2018-07-26,2018-07-26,2018-07-26 12:14 ET,intraday,8k
LRCX,2018-10-16,2018-10-16,2018-10-16 12:07 ET,intraday,8k
LRCX,2019-01-23,2019-01-23,2019-01-23 11:07 ET,intraday,8k
LRCX,2019-04-24,2019-04-24,2019-04-24 12:11 ET,intraday,8k
LRCX,2019-07-31,2019-07-31,2019-07-31 12:12 ET,intraday,8k
LRCX,2019-10-23,2019-10-23,2019-10-23 12:08 ET,intraday,8k
LRCX,2020-01-29,2020-01-29,2020-01-29 11:07 ET,intraday,8k
LRCX,2020-04-22,2020-04-22,2020-04-22 12:08 ET,intraday,8k
LRCX,2020-07-29,2020-07-29,2020-07-29 12:18 ET,intraday,8k
LRCX,2020-10-21,2020-10-21,2020-10-21 12:08 ET,intraday,8k
LRCX,2021-01-27,2021-01-27,2021-01-27 11:09 ET,intraday,8k
LRCX,2021-04-21,2021-04-21,2021-04-21 12:09 ET,intraday,8k
LRCX,2021-07-28,2021-07-28,2021-07-28 12:08 ET,intraday,8k
LRCX,2021-10-20,2021-10-20,2021-10-20 12:08 ET,intraday,8k
LRCX,2022-01-26,2022-01-26,2022-01-26 11:08 ET,intraday,8k
LRCX,2022-04-20,2022-04-20,2022-04-20 12:08 ET,intraday,8k
LRCX,2022-07-27,2022-07-27,2022-07-27 12:11 ET,intraday,8k
LRCX,2022-10-19,2022-10-19,2022-10-19 12:11 ET,intraday,8k
LRCX,2023-01-25,2023-01-25,2023-01-25 11:13 ET,intraday,8k
LRCX,2023-04-19,2023-04-19,2023-04-19 12:14 ET,intraday,8k
LRCX,2023-07-26,2023-07-26,2023-07-26 12:08 ET,intraday,8k
LRCX,2023-10-18,2023-10-18,2023-10-18 12:09 ET,intraday,8k
LRCX,2024-01-24,2024-01-24,2024-01-24 11:09 ET,intraday,8k
LRCX,2024-04-24,2024-04-24,2024-04-24 12:12 ET,intraday,8k
LRCX,2024-07-31,2024-07-31,2024-07-31 12:09 ET,intraday,8k
LRCX,2024-10-23,2024-10-23,2024-10-23 12:07 ET,intraday,8k
LRCX,2025-01-29,2025-01-29,2025-01-29 11:07 ET,intraday,8k
LRCX,2025-04-23,2025-04-23,2025-04-23 12:07 ET,intraday,8k
LRCX,2025-07-30,2025-07-30,2025-07-30 12:07 ET,intraday,8k
LRCX,2025-10-22,2025-10-22,2025-10-22 12:08 ET,intraday,8k
LRCX,2026-01-28,2026-01-28,2026-01-28 11:06 ET,intraday,8k
LRCX,2026-04-22,2026-04-22,2026-04-22 12:09 ET,intraday,8k
MAR,2018-02-14,2018-02-14,2018-02-14 17:32 ET,amc,8k
MAR,2018-05-08,2018-05-08,2018-05-08 17:26 ET,amc,8k
MAR,2018-08-06,2018-08-06,2018-08-06 17:11 ET,amc,8k
MAR,2018-11-05,2018-11-05,2018-11-05 17:23 ET,amc,8k
MAR,2019-02-28,2019-02-28,2019-02-28 16:55 ET,amc,8k
MAR,2019-05-10,2019-05-10,2019-05-10 06:04 ET,bmo,8k
MAR,2019-08-05,2019-08-05,2019-08-05 17:15 ET,amc,8k
MAR,2019-11-04,2019-11-04,2019-11-04 17:25 ET,amc,8k
MAR,2020-02-26,2020-02-26,2020-02-26 17:14 ET,amc,8k
MAR,2020-05-11,2020-05-11,2020-05-11 08:22 ET,bmo,8k
MAR,2020-08-10,2020-08-10,2020-08-10 08:07 ET,bmo,8k
MAR,2020-11-06,2020-11-06,2020-11-06 08:12 ET,bmo,8k
MAR,2021-02-18,2021-02-18,2021-02-18 08:10 ET,bmo,8k
MAR,2021-05-10,2021-05-10,2021-05-10 08:17 ET,bmo,8k
MAR,2021-08-03,2021-08-03,2021-08-03 08:12 ET,bmo,8k
MAR,2021-11-03,2021-11-03,2021-11-03 07:47 ET,bmo,8k
MAR,2022-02-15,2022-02-15,2022-02-15 07:37 ET,bmo,8k
MAR,2022-05-04,2022-05-04,2022-05-04 07:42 ET,bmo,8k
MAR,2022-08-02,2022-08-02,2022-08-02 07:38 ET,bmo,8k
MAR,2022-11-03,2022-11-03,2022-11-03 06:52 ET,bmo,8k
MAR,2023-02-14,2023-02-14,2023-02-14 07:28 ET,bmo,8k
MAR,2023-05-02,2023-05-02,2023-05-02 07:19 ET,bmo,8k
MAR,2023-08-01,2023-08-01,2023-08-01 07:23 ET,bmo,8k
MAR,2023-11-02,2023-11-02,2023-11-02 06:59 ET,bmo,8k
MAR,2024-02-13,2024-02-13,2024-02-13 07:24 ET,bmo,8k
MAR,2024-05-01,2024-05-01,2024-05-01 07:10 ET,bmo,8k
MAR,2024-07-31,2024-07-31,2024-07-31 07:13 ET,bmo,8k
MAR,2024-11-04,2024-11-04,2024-11-04 07:21 ET,bmo,8k
MAR,2025-02-11,2025-02-11,2025-02-11 07:30 ET,bmo,8k
MAR,2025-05-06,2025-05-06,2025-05-06 07:01 ET,bmo,8k
MAR,2025-08-05,2025-08-05,2025-08-05 07:00 ET,bmo,8k
MAR,2025-11-04,2025-11-04,2025-11-04 07:00 ET,bmo,8k
MAR,2026-02-10,2026-02-10,2026-02-10 07:00 ET,bmo,8k
MAR,2026-05-06,2026-05-06,2026-05-06 07:00 ET,bmo,8k
MCHP,2018-02-06,2018-02-06,2018-02-06 16:16 ET,amc,8k
MCHP,2018-05-08,2018-05-08,2018-05-08 08:02 ET,bmo,8k
MCHP,2018-08-09,2018-08-09,2018-08-09 16:18 ET,amc,8k
MCHP,2018-11-07,2018-11-07,2018-11-07 16:17 ET,amc,8k
MCHP,2019-02-05,2019-02-05,2019-02-05 16:13 ET,amc,8k
MCHP,2019-05-07,2019-05-08,2019-05-07 20:55 ET,amc,8k
MCHP,2019-08-06,2019-08-06,2019-08-06 16:14 ET,amc,8k
MCHP,2019-11-05,2019-11-05,2019-11-05 16:13 ET,amc,8k
MCHP,2020-02-04,2020-02-04,2020-02-04 16:14 ET,amc,8k
MCHP,2020-05-07,2020-05-07,2020-05-07 16:13 ET,amc,8k
MCHP,2020-08-04,2020-08-04,2020-08-04 16:25 ET,amc,8k
MCHP,2020-11-05,2020-11-05,2020-11-05 16:29 ET,amc,8k
MCHP,2021-02-04,2021-02-04,2021-02-04 15:56 ET,intraday,8k
MCHP,2021-05-06,2021-05-06,2021-05-06 16:18 ET,amc,8k
MCHP,2021-08-03,2021-08-03,2021-08-03 16:17 ET,amc,8k
MCHP,2021-11-04,2021-11-04,2021-11-04 16:19 ET,amc,8k
MCHP,2022-02-03,2022-02-03,2022-02-03 16:17 ET,amc,8k
MCHP,2022-05-09,2022-05-09,2022-05-09 16:18 ET,amc,8k
MCHP,2022-08-02,2022-08-02,2022-08-02 16:17 ET,amc,8k
MCHP,2022-11-03,2022-11-03,2022-11-03 16:18 ET,amc,8k
MCHP,2023-02-02,2023-02-02,2023-02-02 16:17 ET,amc,8k
MCHP,2023-05-04,2023-05-04,2023-05-04 16:18 ET,amc,8k
MCHP,2023-08-03,2023-08-03,2023-08-03 16:17 ET,amc,8k
MCHP,2023-11-02,2023-11-02,2023-11-02 16:17 ET,amc,8k
MCHP,2024-02-01,2024-02-01,2024-02-01 16:12 ET,amc,8k
MCHP,2024-05-06,2024-05-06,2024-05-06 16:17 ET,amc,8k
MCHP,2024-08-01,2024-08-01,2024-08-01 16:12 ET,amc,8k
MCHP,2024-11-05,2024-11-05,2024-11-05 16:17 ET,amc,8k
MCHP,2025-02-06,2025-02-06,2025-02-06 16:16 ET,amc,8k
MCHP,2025-05-08,2025-05-08,2025-05-08 16:17 ET,amc,8k
MCHP,2025-08-07,2025-08-07,2025-08-07 16:20 ET,amc,8k
MCHP,2025-11-06,2025-11-06,2025-11-06 16:21 ET,amc,8k
MCHP,2026-02-05,2026-02-05,2026-02-05 16:16 ET,amc,8k
MCHP,2026-05-07,2026-05-07,2026-05-07 16:19 ET,amc,8k
MDLZ,2018-01-31,2018-01-31,2018-01-31 16:12 ET,amc,8k
MDLZ,2018-05-01,2018-05-01,2018-05-01 16:12 ET,amc,8k
MDLZ,2018-07-25,2018-07-25,2018-07-25 16:10 ET,amc,8k
MDLZ,2018-10-29,2018-10-29,2018-10-29 16:12 ET,amc,8k
MDLZ,2019-01-30,2019-01-30,2019-01-30 16:16 ET,amc,8k
MDLZ,2019-04-30,2019-04-30,2019-04-30 16:11 ET,amc,8k
MDLZ,2019-07-30,2019-07-30,2019-07-30 16:11 ET,amc,8k
MDLZ,2019-10-29,2019-10-29,2019-10-29 19:11 ET,amc,8k
MDLZ,2020-01-29,2020-01-29,2020-01-29 16:13 ET,amc,8k
MDLZ,2020-04-28,2020-04-28,2020-04-28 16:16 ET,amc,8k
MDLZ,2020-07-28,2020-07-28,2020-07-28 16:21 ET,amc,8k
MDLZ,2020-11-02,2020-11-02,2020-11-02 16:12 ET,amc,8k
MDLZ,2021-01-28,2021-01-28,2021-01-28 16:11 ET,amc,8k
MDLZ,2021-04-27,2021-04-27,2021-04-27 16:10 ET,amc,8k
MDLZ,2021-07-27,2021-07-27,2021-07-27 16:43 ET,amc,8k
MDLZ,2021-11-02,2021-11-02,2021-11-02 16:12 ET,amc,8k
MDLZ,2022-01-27,2022-01-27,2022-01-27 16:15 ET,amc,8k
MDLZ,2022-04-26,2022-04-26,2022-04-26 16:12 ET,amc,8k
MDLZ,2022-07-26,2022-07-26,2022-07-26 16:10 ET,amc,8k
MDLZ,2022-11-01,2022-11-01,2022-11-01 16:12 ET,amc,8k
MDLZ,2023-01-31,2023-01-31,2023-01-31 16:34 ET,amc,8k
MDLZ,2023-04-27,2023-04-27,2023-04-27 16:09 ET,amc,8k
MDLZ,2023-07-27,2023-07-27,2023-07-27 16:08 ET,amc,8k
MDLZ,2023-11-01,2023-11-01,2023-11-01 16:08 ET,amc,8k
MDLZ,2024-01-30,2024-01-30,2024-01-30 16:10 ET,amc,8k
MDLZ,2024-04-30,2024-04-30,2024-04-30 16:07 ET,amc,8k
MDLZ,2024-07-30,2024-07-30,2024-07-30 16:07 ET,amc,8k
MDLZ,2024-10-29,2024-10-29,2024-10-29 16:07 ET,amc,8k
MDLZ,2025-02-04,2025-02-04,2025-02-04 16:12 ET,amc,8k
MDLZ,2025-04-29,2025-04-29,2025-04-29 16:09 ET,amc,8k
MDLZ,2025-07-29,2025-07-29,2025-07-29 16:10 ET,amc,8k
MDLZ,2025-10-28,2025-10-28,2025-10-28 16:09 ET,amc,8k
MDLZ,2026-02-03,2026-02-03,2026-02-03 16:17 ET,amc,8k
MDLZ,2026-04-28,2026-04-28,2026-04-28 16:07 ET,amc,8k
MDLZ,2026-07-28,2026-07-28,2026-07-28 16:09 ET,amc,8k
MELI,2018-02-22,2018-02-22,2018-02-22 17:01 ET,amc,8k
MELI,2018-05-09,2018-05-09,2018-05-09 17:01 ET,amc,8k
MELI,2018-08-08,2018-08-08,2018-08-08 16:00 ET,amc,8k
MELI,2018-11-02,2018-11-02,2018-11-02 17:01 ET,amc,8k
MELI,2019-02-26,2019-02-26,2019-02-26 16:01 ET,amc,8k
MELI,2019-05-02,2019-05-02,2019-05-02 16:00 ET,amc,8k
MELI,2019-08-07,2019-08-07,2019-08-07 16:00 ET,amc,8k
MELI,2019-10-31,2019-10-31,2019-10-31 16:02 ET,amc,8k
MELI,2020-02-10,2020-02-10,2020-02-10 16:01 ET,amc,8k
MELI,2020-05-05,2020-05-05,2020-05-05 16:00 ET,amc,8k
MELI,2020-08-10,2020-08-10,2020-08-10 08:25 ET,bmo,8k
MELI,2020-11-04,2020-11-04,2020-11-04 16:00 ET,amc,8k
MELI,2021-03-01,2021-03-01,2021-03-01 16:00 ET,amc,8k
MELI,2021-05-05,2021-05-05,2021-05-05 16:05 ET,amc,8k
MELI,2021-08-04,2021-08-04,2021-08-04 16:00 ET,amc,8k
MELI,2021-11-04,2021-11-04,2021-11-04 16:01 ET,amc,8k
MELI,2022-02-22,2022-02-22,2022-02-22 16:00 ET,amc,8k
MELI,2022-05-05,2022-05-05,2022-05-05 16:00 ET,amc,8k
MELI,2022-08-03,2022-08-03,2022-08-03 17:28 ET,amc,8k
MELI,2022-11-03,2022-11-03,2022-11-03 16:00 ET,amc,8k
MELI,2023-02-23,2023-02-23,2023-02-23 16:00 ET,amc,8k
MELI,2023-05-03,2023-05-03,2023-05-03 16:01 ET,amc,8k
MELI,2023-08-02,2023-08-02,2023-08-02 16:01 ET,amc,8k
MELI,2023-11-01,2023-11-01,2023-11-01 16:01 ET,amc,8k
MELI,2024-02-22,2024-02-22,2024-02-22 16:02 ET,amc,8k
MELI,2024-05-02,2024-05-02,2024-05-02 16:01 ET,amc,8k
MELI,2024-08-01,2024-08-01,2024-08-01 16:00 ET,amc,8k
MELI,2024-11-06,2024-11-06,2024-11-06 16:01 ET,amc,8k
MELI,2025-02-20,2025-02-20,2025-02-20 16:00 ET,amc,8k
MELI,2025-05-07,2025-05-07,2025-05-07 16:01 ET,amc,8k
MELI,2025-08-04,2025-08-04,2025-08-04 16:01 ET,amc,8k
MELI,2025-10-29,2025-10-29,2025-10-29 16:00 ET,amc,8k
MELI,2026-02-24,2026-02-24,2026-02-24 16:00 ET,amc,8k
MELI,2026-05-07,2026-05-07,2026-05-07 16:00 ET,amc,8k
META,2018-01-31,2018-01-31,2018-01-31 16:10 ET,amc,8k
META,2018-04-25,2018-04-25,2018-04-25 16:18 ET,amc,8k
META,2018-07-25,2018-07-25,2018-07-25 16:08 ET,amc,8k
META,2018-10-30,2018-10-30,2018-10-30 16:14 ET,amc,8k
META,2019-01-30,2019-01-30,2019-01-30 16:16 ET,amc,8k
META,2019-04-24,2019-04-24,2019-04-24 16:09 ET,amc,8k
META,2019-07-24,2019-07-24,2019-07-24 16:27 ET,amc,8k
META,2019-10-30,2019-10-30,2019-10-30 16:13 ET,amc,8k
META,2020-01-29,2020-01-29,2020-01-29 16:10 ET,amc,8k
META,2020-04-29,2020-04-29,2020-04-29 16:10 ET,amc,8k
META,2020-07-30,2020-07-30,2020-07-30 19:18 ET,amc,8k
